qid,system,score,rank
6,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
7,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,7
8,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
9,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
10,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,42
12,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,26
13,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
14,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
16,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
17,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
19,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
21,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
22,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
24,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
25,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
26,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,91
28,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
29,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
30,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
31,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
32,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
33,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
34,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
35,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
36,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
37,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
38,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
39,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
40,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
41,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
42,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
44,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
45,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
46,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
47,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,6
48,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
49,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
50,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
52,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
53,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
54,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
55,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
56,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
58,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
59,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
60,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
61,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
62,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
63,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,33
64,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
67,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
68,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
69,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
70,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
72,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
73,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
76,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
77,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,153
80,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
81,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
83,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
85,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
86,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
87,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
89,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
91,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
92,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
93,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,89
94,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
96,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
98,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
100,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
101,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
103,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
104,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,144
108,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
109,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
110,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
112,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
113,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
115,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
117,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
118,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
119,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
120,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
121,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
123,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
126,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
129,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
130,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
131,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
132,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
133,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,8
134,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
136,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
139,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
141,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
143,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,8
144,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
145,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
147,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
148,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
153,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
154,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
155,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,44
156,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
157,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,20
158,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,10
160,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
161,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
162,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
164,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
165,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
167,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,9
168,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
170,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
172,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
173,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
174,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
175,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
176,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,7
177,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
178,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
180,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
181,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
182,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
184,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
185,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
186,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
187,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,214
188,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
189,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,7
190,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
191,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
193,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
194,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
195,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
197,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
199,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
200,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
202,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
203,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
204,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
205,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
208,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
209,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
210,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
211,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
212,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,38
213,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
214,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
217,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
218,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
219,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
220,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
222,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
223,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
225,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
226,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
227,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
228,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
229,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
230,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
231,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
232,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
233,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
234,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
236,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
237,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
238,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
239,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
240,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
241,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
242,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
243,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
245,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
246,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
247,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,10
249,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
250,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
251,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
252,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
253,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
255,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
256,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,70
257,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
258,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,10
260,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
261,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
262,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
263,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
264,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
265,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
266,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
268,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
269,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
270,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
271,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
272,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
273,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
274,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
275,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
276,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
277,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
278,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
282,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
283,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
284,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
287,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
289,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
290,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
291,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
293,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
294,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
296,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
297,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
298,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
299,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
300,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,15
301,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
303,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
305,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
307,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
309,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
310,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
311,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
312,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
313,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
314,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
315,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
316,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
317,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
319,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
320,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
321,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
322,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
324,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
325,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
326,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
327,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
328,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
329,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
330,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
332,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
333,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,15
334,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
335,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
336,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
337,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
338,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,21
339,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
340,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
341,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
344,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
346,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,6
347,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
348,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
349,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,21
350,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
351,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
353,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
354,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,14
355,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,7
356,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
357,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,16
358,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
360,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
361,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
362,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
363,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
364,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
365,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
366,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
368,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
370,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
372,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
374,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,22
375,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
376,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,306
378,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
379,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
380,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
381,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
382,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
384,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,82
385,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
386,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
387,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
389,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
390,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
391,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
392,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,15
393,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
394,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
396,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
397,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
398,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
399,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
400,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
401,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
403,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
406,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
407,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
408,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
409,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
410,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
412,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,14
413,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
414,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
415,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
416,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
417,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
418,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
419,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
420,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
421,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
422,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
423,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
424,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
426,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
427,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
428,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
429,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
430,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
432,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
433,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
436,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
438,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
439,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,8
440,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
441,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
442,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
443,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
444,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
445,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
446,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,12
447,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
449,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,10
450,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
451,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
452,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
453,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
454,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
455,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
456,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
457,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
458,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
459,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
460,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
461,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,110
463,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
464,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
465,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
466,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
467,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
468,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
471,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,22
472,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
473,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
474,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
475,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
476,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
478,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,8
479,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
481,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
482,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
483,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
484,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
485,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
486,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
487,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
489,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
490,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
491,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
492,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
493,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
494,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
496,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
497,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,7
498,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
499,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
500,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
501,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
502,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
503,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
504,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,36
505,rer_bge_m3_hybrid_513_nemotron_tk500,0.2,5
507,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
508,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
509,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
510,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,32
512,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
513,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
514,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
515,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
516,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
517,rer_bge_m3_hybrid_513_nemotron_tk500,0.3333333333333333,3
518,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
519,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
520,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
521,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
522,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
523,rer_bge_m3_hybrid_513_nemotron_tk500,0.25,4
525,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
526,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
527,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
528,rer_bge_m3_hybrid_513_nemotron_tk500,0.5,2
529,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
530,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
531,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
532,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
533,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
534,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,13
536,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
537,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
538,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,-1
539,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
540,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
541,rer_bge_m3_hybrid_513_nemotron_tk500,1.0,1
542,rer_bge_m3_hybrid_513_nemotron_tk500,0.0,34
